_key	r	g	b	hue	sat_1	value	lumo	sat_2	red	green	blue	yellow	cyan	magenta	orange	indigo	black	white	unknown	grey
Bishi Bashi Special.jpg	203	130	116	9.66	0.43	1	0.63	0.46	1217	0	0	1453	0	0	6347	107	1057	6750	42890	310
BIT.TRIP Presents - Runner2 - Future Legend of Rhythm Alien.jpg	99	108	98	114	0.09	0	0.4	0.05	2	0	4	256	0	0	199	0	14582	4513	41712	1488
BIT.TRIP RERUNNER.jpg	76	105	125	204.49	0.39	0	0.39	0.24	0	0	0	914	76	0	538	0	12524	722	43071	129
BIT.Trip Runner.jpg	102	98	74	51.43	0.27	0	0.35	0.16	52	68	0	538	0	0	3355	0	16180	3013	42516	684
Black and White.jpg	19	19	19	-1	0	0	0.07	0	0	0	0	0	0	0	0	0	37499	1447	38946	4254
Black Mesa.jpg	114	128	59	72.17	0.54	1	0.37	0.37	0	411	0	931	0	0	184	0	5474	2172	42590	610
Black Skylands.jpg	127	126	138	245	0.09	1	0.52	0.05	9	0	0	2	0	0	1469	0	2406	4686	42536	664
Blacksad - Under the Skin.jpg	173	125	61	34.29	0.65	1	0.46	0.48	419	0	0	2297	0	0	7914	0	1283	1803	42726	474
Blade Strangers.jpg	168	150	145	13.04	0.14	1	0.61	0.12	115	0	0	6	0	0	3	0	1946	11173	39508	3692
Bladed Fury.jpg	71	89	89	180	0.2	0	0.31	0.11	0	0	0	0	20	0	0	0	17431	2975	42246	954
Blades of Time.jpg	101	120	115	164.21	0.16	0	0.43	0.09	0	0	0	23	26	0	50	0	8397	4623	42339	861
Blanc.jpg	191	191	191	-1	0	1	0.75	0	0	0	0	0	0	0	0	0	4889	29182	34071	9129
Blasphemous 2.jpg	41	26	16	24	0.61	0	0.11	0.44	0	0	0	0	0	0	154	0	31928	9	43193	7
Blasphemous.jpg	136	112	79	34.74	0.42	1	0.42	0.27	0	0	0	2	0	0	92	0	7056	157	43125	75
Blast Brigade vs the Evil Legion of Dr. Cread.jpg	216	133	30	33.23	0.86	1	0.48	0.76	733	0	0	41	0	0	29369	0	2481	2667	42546	654
Blast Corps.jpg	118	104	103	4	0.13	0	0.43	0.07	1543	0	15	1167	0	0	2626	0	9206	1824	42761	439
BlazBlue Entropy Effect.jpg	122	70	78	350.77	0.43	0	0.38	0.27	608	0	0	0	0	0	8	0	4897	2968	41888	1312
Blazing Chrome.jpg	168	110	67	25.54	0.6	1	0.46	0.43	1866	0	0	528	0	0	9609	0	1217	484	42637	563
Bleed 2.jpg	185	138	83	32.35	0.55	1	0.53	0.42	3	0	0	533	0	0	7236	2	374	237	43052	148
BloodBorne.jpg	81	95	103	201.82	0.21	0	0.36	0.12	0	0	0	0	0	0	0	0	7547	1054	37289	5911
BloodRayne - Betrayal.jpg	129	112	119	335.29	0.13	1	0.47	0.07	1028	0	0	20	0	0	0	0	2631	4241	39572	3628
BloodRayne 2.jpg	71	42	42	0	0.41	0	0.22	0.26	0	0	0	0	0	0	3	0	20479	522	42388	812
BloodRayne.jpg	87	60	45	21.43	0.48	0	0.26	0.32	238	0	0	0	0	0	21	0	20351	1060	43140	60
Bloodroots.jpg	168	123	87	26.67	0.48	1	0.5	0.32	513	0	0	1244	0	0	4988	0	3942	5285	42861	339
Bloodstained - Ritual of the Night.jpg	69	48	64	314.29	0.3	0	0.23	0.18	122	0	0	0	3	0	0	14	20894	1052	42860	340
Bloody Roar - Primal Fury.jpg	65	57	67	288	0.15	0	0.24	0.08	352	0	0	5	0	0	94	0	19030	715	42776	424
Bloody Roar 2.jpg	75	54	45	18	0.4	0	0.24	0.25	6	0	0	0	0	0	13	0	22303	527	43146	54
Bloody Roar 3.jpg	122	93	79	19.53	0.35	0	0.39	0.21	413	0	0	7	0	0	827	0	9605	2038	41814	1386
Bloody Roar 4.jpg	88	67	74	340	0.24	0	0.3	0.14	695	0	0	0	0	0	146	0	8981	811	42272	928
Bloody Roar.jpg	121	62	51	9.43	0.58	0	0.34	0.41	5507	0	0	102	0	0	1544	0	8394	760	42199	1001
Blue Dragon - Awakened Shadow.jpg	91	104	85	101.05	0.18	0	0.37	0.1	0	0	0	500	0	0	2	0	3663	474	42450	750
Blue Dragon Plus.jpg	207	211	214	205.71	0.03	1	0.83	0.08	0	0	0	0	9	0	39	0	1589	30465	41411	1789
Blue Fire.jpg	69	67	72	264	0.07	0	0.27	0.04	5	0	0	0	0	0	0	0	13876	910	25086	18114
Blur.jpg	93	90	73	51	0.22	0	0.33	0.12	375	0	0	256	0	0	254	0	12863	3594	42953	247
Bo - Path of the Teal Lotus.jpg	141	152	149	163.64	0.07	1	0.57	0.05	1587	0	0	24	234	0	283	0	2423	9641	42574	626
Body Harvest.jpg	23	45	78	216	0.71	0	0.2	0.54	78	0	0	0	0	0	0	0	793	77	43024	176
Bomb Rush Cyberfunk.jpg	144	143	116	57.86	0.19	1	0.51	0.11	927	0	0	47	0	0	12	0	2637	3532	40421	2779
Bonfire Peaks.jpg	38	30	28	12	0.26	0	0.13	0.15	28	0	0	0	0	0	28	0	33246	1613	42310	890
Bookbound Brigade.jpg	99	74	64	17.14	0.35	0	0.32	0.21	370	0	0	20	0	0	318	0	12707	933	41968	1232
Boomerang Fu.jpg	124	162	140	145.26	0.23	1	0.56	0.17	1297	0	0	1150	5872	0	698	0	1582	162	43162	38
Boomerang X.jpg	52	51	49	40	0.06	0	0.2	0.03	0	0	0	292	0	0	12	0	30768	4056	35676	7524
Borderlands - The Pre-Sequel.jpg	89	84	97	263.08	0.13	0	0.35	0.07	1	0	261	4612	0	0	1155	6	7687	1292	42596	604
Borderlands 2.jpg	155	123	76	35.7	0.51	1	0.45	0.34	972	0	0	3377	0	0	3896	0	3160	2122	42083	1117
Borderlands The Handsome Collection.jpg	112	94	51	42.3	0.54	0	0.32	0.37	0	0	0	2634	0	0	2524	0	13920	1138	39094	4106
Borderlands.jpg	138	76	50	17.73	0.64	1	0.37	0.47	2840	0	0	1199	0	0	1732	0	5198	1227	42991	209
Boris and the Dark Survival.jpg	87	68	50	29.19	0.43	0	0.27	0.27	23	0	0	87	0	0	431	0	23151	6426	42456	744
Bosorka.jpg	52	56	88	233.33	0.41	0	0.27	0.26	0	0	0	0	0	0	0	0	12089	1526	43039	161
Boyfriend Dungeon.jpg	125	93	145	276.92	0.36	1	0.47	0.22	16	0	1012	0	0	139	10	7	4067	1040	42768	432
BPM - Bullets Per Minute.jpg	129	64	39	16.67	0.7	1	0.33	0.54	1842	0	0	232	0	0	2081	0	5158	1705	42988	212
Braid Anniversary Edition.jpg	147	146	134	55.38	0.09	1	0.55	0.06	2	0	0	6	0	0	214	0	4299	9434	40651	2549
Braid.jpg	87	86	73	55.71	0.16	0	0.31	0.09	0	0	0	84	0	0	110	0	17900	1732	41541	1659
Bramble - The Mountain King.jpg	53	101	97	175	0.48	0	0.3	0.31	0	0	0	0	0	0	0	0	10472	697	41898	1302
Brave Fencer Musashi.jpg	188	179	185	320	0.05	1	0.72	0.06	40	0	1	11	0	0	18	0	1502	20923	41555	1645
Bravely Default II.jpg	52	52	51	60	0.02	0	0.2	0.01	0	0	0	0	0	0	0	0	28732	3116	38969	4231
Bravely Default.jpg	182	172	164	26.67	0.1	1	0.68	0.11	0	0	0	0	0	0	0	0	5382	18425	41073	2127
Bravely Second - End Layer.jpg	86	114	135	205.71	0.36	1	0.43	0.22	0	0	0	0	0	0	0	0	3521	8581	43176	24
Breath of Fire III.jpg	121	92	109	324.83	0.24	0	0.42	0.14	371	0	6	25	12	0	153	7	8604	6165	42977	223
Breath of Fire IV.jpg	131	104	96	13.71	0.27	1	0.45	0.15	1358	0	0	95	0	0	215	0	6068	3616	42694	506
Bright Bird.jpg	194	130	75	27.73	0.61	1	0.53	0.49	4962	0	0	555	0	0	6658	0	666	1166	42853	347
Bright Memory - Infinite.jpg	128	140	143	192	0.1	1	0.53	0.06	0	0	0	0	0	0	0	0	5842	13041	41164	2036
Bright Memory.jpg	133	142	151	210	0.12	1	0.56	0.08	0	0	0	0	0	0	0	0	3216	6885	40530	2670
BROK the InvestiGator.jpg	126	96	107	338	0.24	0	0.44	0.14	35	63	1	0	11	0	17	1	3899	1391	43163	37
Broken Age.jpg	67	79	65	111.43	0.18	0	0.28	0.1	0	0	0	35	0	0	35	0	18996	8	42871	329
Broken Pieces.jpg	113	122	126	198.46	0.1	0	0.47	0.05	0	0	0	0	0	0	0	0	4741	2488	40562	2638
Broken Sword - The Shadow of the Templars.jpg	95	74	69	11.54	0.27	0	0.32	0.16	490	0	0	420	0	0	2998	52	12608	1277	42998	202
Brothers - A Tale of Two Sons.jpg	133	122	111	30	0.17	1	0.48	0.09	0	0	0	0	0	0	4	0	2095	2485	34893	8307
Brothers in Arms DS.jpg	127	118	105	35.45	0.17	0	0.45	0.09	0	0	0	0	0	0	0	0	9593	8293	41303	1897
Brutal Legend.jpg	80	89	92	195	0.13	0	0.34	0.07	0	0	0	0	0	0	0	0	13229	890	40895	2305
Bug Fables - The Everlasting Sapling.jpg	109	111	105	80	0.05	0	0.42	0.03	48	0	0	71	0	0	523	0	5557	4346	41691	1509
Bugsnax.jpg	136	165	115	94.8	0.3	1	0.55	0.22	49	11	0	243	66	0	1255	0	1208	3075	42788	412
Bulletstorm.jpg	128	108	85	32.09	0.34	1	0.42	0.2	266	0	0	204	2	0	650	0	10935	1758	42957	243
Bully.jpg	39	95	121	199.02	0.68	0	0.31	0.51	0	0	4	0	0	0	656	0	1171	0	43052	148
Bushido Blade 2.jpg	172	140	121	22.35	0.3	1	0.57	0.24	847	0	0	0	0	0	82	0	1731	6518	42420	780
Bushido Blade.jpg	210	205	199	32.73	0.05	1	0.8	0.11	0	0	0	0	0	0	0	0	2990	28891	40608	2592
Bust-a-Move DS.jpg	168	136	93	34.4	0.45	1	0.51	0.3	2202	166	0	2106	2827	0	5627	1	29	2129	42971	229
C.O.P. - The Recruit.jpg	151	143	141	12	0.07	1	0.57	0.05	293	0	0	58	0	0	268	0	9040	13685	37846	5354
Cadence of Hyrule - Crypt of the NecroDancer Featuring The Legend of Zelda.jpg	93	59	72	337.06	0.37	0	0.3	0.22	1578	103	0	721	0	1	381	19	12475	986	42959	241
Caesar 3.jpg	130	135	124	87.27	0.08	1	0.51	0.04	29	0	0	0	0	0	19	0	1018	8469	40183	3017
Caesar IV.jpg	123	98	61	35.81	0.5	0	0.36	0.34	100	0	0	104	0	0	532	0	9874	2666	43198	2
Cake Bash.jpg	187	155	142	17.33	0.24	1	0.65	0.25	98	0	0	2	0	0	28	0	968	5064	39289	3911
Call of Juarez - Bound in Blood.jpg	147	143	122	50.4	0.17	1	0.53	0.1	0	0	0	0	0	0	19	0	7184	7135	40336	2864
Call of Juarez - The Cartel.jpg	126	121	103	46.96	0.18	0	0.45	0.1	0	0	0	3	0	0	28	0	14333	10048	42007	1193
Call of Juarez Gunslinger.jpg	171	114	30	35.74	0.82	1	0.39	0.7	500	0	0	1334	0	0	14840	0	2217	2268	43022	178
Call of Juarez.jpg	132	80	47	23.29	0.64	1	0.35	0.47	1256	0	0	479	0	0	4140	0	10070	1560	42715	485
Call of the Sea.jpg	80	68	48	37.5	0.4	0	0.25	0.25	18	0	0	0	0	0	204	0	15465	2654	42435	765
Capcom Arcade Stadium.jpg	173	156	84	48.54	0.51	1	0.5	0.35	730	0	0	10438	3	0	2095	0	5013	6139	41343	1857
Capcom vs. SNK - Millennium Fight 2000 Pro.jpg	142	120	110	18.75	0.23	1	0.49	0.13	219	0	0	200	0	0	1597	0	4446	5802	42607	593
Captain Toad Treasure Tracker.jpg	172	169	173	285	0.02	1	0.67	0.02	1238	0	0	72	0	0	424	0	58	11027	42701	499
Captain Tsubasa - Rise of New Champions.jpg	130	148	174	215.45	0.25	1	0.6	0.21	565	361	560	0	100	0	649	1	1310	11084	43095	105
Caravan SandWitch.jpg	131	174	188	194.74	0.3	1	0.63	0.3	12	0	0	0	7	0	1742	0	525	7985	42881	319
CARRION.jpg	78	33	46	342.67	0.58	0	0.22	0.41	1431	0	0	0	0	0	4	0	22703	1299	43199	1
Carto.jpg	120	167	177	190.53	0.32	1	0.58	0.27	7	0	0	0	0	0	51	0	42	6106	43089	111
Cassette Beasts.jpg	159	124	184	275	0.33	1	0.6	0.3	57	0	39	128	1	2	752	12	248	3331	42833	367
Castle Crashers.jpg	113	104	95	30	0.16	0	0.41	0.09	440	48	0	0	1	0	979	0	2386	4262	38780	4420
Castlevania - Curse of Darkness.jpg	76	67	52	37.5	0.32	0	0.25	0.19	0	0	0	7	0	0	62	0	18287	302	40341	2859
Castlevania - Dawn of Sorrow.jpg	72	72	82	240	0.12	0	0.3	0.06	319	0	0	0	0	0	36	0	13314	2422	41577	1623
Castlevania - Lament of Innocence.jpg	66	66	63	60	0.05	0	0.25	0.02	0	0	0	0	0	0	6	0	18794	867	38590	4610
Castlevania - Legacy of Darkness.jpg	66	97	112	199.57	0.41	0	0.35	0.26	0	0	0	8	0	0	249	0	7745	1136	42384	816
Castlevania - Lords of Shadow - Mirror of Fate.jpg	91	66	59	13.13	0.35	0	0.29	0.21	21	0	0	439	0	0	1770	0	13272	714	42281	919
Castlevania - Lords of Shadow 2.jpg	122	100	100	0	0.18	0	0.44	0.1	212	0	0	0	0	0	0	0	12295	10340	36553	6647
Castlevania - Lords of Shadow.jpg	71	74	81	222	0.12	0	0.3	0.07	28	0	0	0	0	0	0	0	16726	2243	41568	1632
Castlevania - Order of Ecclesia.jpg	60	67	80	219	0.25	0	0.27	0.14	0	0	0	0	0	0	0	0	17618	269	40647	2553
Castlevania - Portrait of Ruin.jpg	125	106	91	26.47	0.27	0	0.42	0.16	0	0	0	6	0	0	631	0	12144	7275	43084	116
Castlevania Symphony of the Night.jpg	77	61	42	32.57	0.45	0	0.23	0.29	423	0	0	118	0	0	1195	0	20879	500	42236	964
Castlevania.jpg	86	42	45	355.91	0.51	0	0.25	0.34	3922	0	0	0	0	0	92	0	18758	415	42549	651
Cat God Ranch.jpg	183	173	148	42.86	0.19	1	0.65	0.2	28	0	0	0	0	0	615	0	3212	13575	40166	3034
Cat Quest II.jpg	142	99	100	358.6	0.3	1	0.47	0.18	824	0	6	1998	170	4	1644	13	765	1263	42927	273
Cat Quest III.jpg	158	125	106	21.92	0.33	1	0.52	0.21	132	0	0	505	51	0	1192	0	937	148	42883	317
Cat Quest.jpg	114	165	160	174.12	0.31	1	0.55	0.22	114	0	0	1102	2181	0	1275	0	450	2946	43077	123
Catherine Full Body.jpg	162	117	123	352	0.28	1	0.55	0.19	366	0	0	0	0	0	0	0	5114	2170	41399	1801
Catherine.jpg	172	87	110	343.76	0.49	1	0.51	0.34	349	0	0	0	0	0	408	0	2634	1577	43161	39
Catmaze.jpg	99	90	79	33	0.2	0	0.35	0.11	429	0	0	5	2046	0	122	0	11073	717	41250	1950
Cave Story.jpg	122	151	171	204.49	0.29	1	0.57	0.23	0	0	0	0	8	0	0	0	1467	10637	41503	1697
Cel Damage.jpg	166	108	57	28.07	0.66	1	0.44	0.49	6906	0	0	4469	0	0	4517	0	3504	1385	41873	1327
Celeste.jpg	93	92	92	0	0.01	0	0.36	0.01	154	0	0	0	7	0	89	0	4309	490	42468	732
Chained Echoes.jpg	114	137	139	184.8	0.18	1	0.5	0.1	4	0	0	0	5	0	29	0	1697	2529	41848	1352
Chained Together.jpg	93	46	34	12.2	0.63	0	0.25	0.46	1696	0	0	0	0	0	136	0	7811	2497	43179	21
Champions of Norrath.jpg	85	87	85	120	0.02	0	0.34	0.01	0	0	0	24	0	0	14	0	13094	1691	35734	7466
Champions Return to Arms.jpg	54	39	42	348	0.28	0	0.18	0.16	348	0	0	0	0	0	73	0	23340	350	42623	577
Chants of Sennaar.jpg	219	164	84	35.56	0.62	1	0.59	0.65	2850	0	0	19748	0	0	973	0	0	2801	43200	0
Chasm.jpg	105	147	177	205	0.41	1	0.55	0.32	0	0	0	0	0	0	0	0	1354	3778	43197	3
Chicago 1930.jpg	66	54	41	31.2	0.38	0	0.21	0.23	0	0	0	29	0	0	67	0	24114	1539	41805	1395
Chicken Police - Paint it RED!.jpg	65	62	62	0	0.05	0	0.25	0.02	0	0	0	0	0	0	0	0	22021	2775	25987	17213
Chicory - A Colorful Tale.jpg	188	185	194	260	0.05	1	0.74	0.07	3	0	2	10	0	0	7	8	3035	22187	40590	2610
Child of Light.jpg	162	171	181	211.58	0.1	1	0.67	0.11	0	0	0	0	0	0	0	0	2963	19853	42776	424
Children of Mana.jpg	123	116	95	45	0.23	0	0.43	0.13	425	0	0	300	0	0	359	0	1287	1794	42473	727
Children of Morta.jpg	71	89	85	166.67	0.2	0	0.31	0.11	18	0	0	57	24	0	165	0	6335	270	40874	2326
Children of Silentown.jpg	130	122	120	12	0.08	1	0.49	0.04	53	0	0	0	0	0	0	0	15193	12776	41233	1967
Children of the Sun.jpg	120	92	69	27.06	0.43	0	0.37	0.27	15	0	0	1271	0	0	2242	0	15505	989	42823	377
Chillquarium.jpg	47	171	199	191.05	0.76	1	0.48	0.62	0	0	5	2	4704	0	0	0	613	571	43179	21
Choo-Choo Charles.jpg	144	130	115	31.03	0.2	1	0.51	0.12	9	0	0	0	0	0	426	0	2574	6632	40772	2428
Chorus.jpg	62	60	68	255	0.12	0	0.25	0.06	39	0	0	0	0	0	23	0	23764	2216	39055	4145
Chrono Cross.jpg	76	77	76	120	0.01	0	0.3	0.01	758	0	0	11	30	0	352	0	17830	2830	42784	416
Chrono Trigger.jpg	228	223	219	26.67	0.04	1	0.88	0.14	1	0	0	2	0	0	13	0	279	32943	41877	1323
Circuit Superstars.jpg	115	106	106	0	0.08	0	0.43	0.04	778	0	0	1	0	0	1	1	930	1859	42577	623
Circus Electrique.jpg	74	65	69	333.33	0.12	0	0.27	0.06	66	0	0	0	0	0	2	0	16303	1013	40619	2581
Citizen Sleeper.jpg	156	51	78	344.57	0.67	1	0.41	0.51	12193	0	0	0	0	0	4	0	7654	85	42939	261
Clan O'Conall and the Crown of the Stag.jpg	81	74	57	42.5	0.3	0	0.27	0.17	1907	40	0	59	0	1	1056	0	11122	30	42293	907
Clash - Artifacts of Chaos.jpg	88	147	143	175.93	0.4	1	0.46	0.25	377	0	0	107	804	0	1079	0	3198	1951	43138	62
Clid The Snail.jpg	105	72	53	21.92	0.5	0	0.31	0.33	249	0	0	0	0	0	229	0	8264	1699	42790	410
Clock Tower 2 - The Struggle within.jpg	78	51	49	4.14	0.37	0	0.25	0.23	1502	0	0	0	0	0	13	1	20616	96	41004	2196
Clock Tower 3.jpg	63	59	54	33.33	0.14	0	0.23	0.08	4	0	0	26	0	0	178	0	25268	3095	37426	5774
Clock Tower.jpg	105	114	111	160	0.08	0	0.43	0.04	1	0	0	0	0	0	0	0	6690	1351	41041	2159
Cloud Gardens.jpg	135	119	96	35.38	0.29	1	0.45	0.17	0	0	0	0	0	0	0	0	3297	6084	42794	406
COCOON.jpg	80	71	61	31.58	0.24	0	0.28	0.13	297	0	0	0	0	0	203	0	18783	1314	39385	3815
Code of Princess.jpg	141	124	108	29.09	0.23	1	0.49	0.13	11	0	0	22	0	0	108	0	3415	2954	39715	3485
Code Vein.jpg	98	89	76	35.45	0.22	0	0.34	0.13	0	0	0	0	0	0	0	0	13186	2382	39937	3263
Coffee Talk Episode 2 - Hibiscus Butterfly.jpg	69	83	122	224.15	0.43	0	0.37	0.28	0	0	0	0	0	0	0	0	11930	1755	42253	947
Coffee Talk.jpg	83	57	61	350.77	0.31	0	0.27	0.19	7	0	0	0	0	0	0	0	17111	1836	42593	607
Cogs.jpg	62	51	39	31.3	0.37	0	0.2	0.23	0	0	0	2	0	0	152	0	22983	344	38137	5063
Command & Conquer - Red Alert.jpg	100	41	32	7.94	0.68	0	0.26	0.52	1487	0	0	0	0	0	52	0	4206	965	43020	180
Command & Conquer - Remastered Collection.jpg	64	49	39	24	0.39	0	0.2	0.24	27	2	0	20	0	0	215	0	25348	1225	38844	4356
Command & Conquer Generals - Zero Hour.jpg	105	112	111	171.43	0.06	0	0.43	0.03	129	0	0	111	3	0	1278	0	6061	3252	38686	4514
Command & Conquer Red Alert 2.jpg	153	79	51	16.47	0.67	1	0.4	0.5	8519	0	1	84	0	0	2492	0	8079	912	43034	166
Command & Conquer Red Alert 3.jpg	129	61	38	15.16	0.71	1	0.33	0.54	3694	0	0	1005	0	0	4284	0	11418	483	42732	468
Commandos - Behind Enemy Lines.jpg	64	54	44	30	0.31	0	0.21	0.19	135	0	0	257	0	0	1086	0	25889	2843	40789	2411
Commandos - Beyond the Call of Duty.jpg	100	91	51	48.98	0.49	0	0.3	0.32	21	0	0	41	0	0	938	0	15228	3272	41949	1251
Commandos 2 - Men of Courage.jpg	80	54	29	29.41	0.64	0	0.21	0.47	481	0	0	867	0	0	3126	0	24047	140	43152	48
Concrete Genie.jpg	107	103	102	12	0.05	0	0.41	0.02	573	0	33	175	14	46	667	2	3094	1493	42385	815
Conker's Bad Fur Day.jpg	50	36	24	27.69	0.52	0	0.15	0.35	216	0	4	286	0	0	2646	0	30450	373	42784	416
CONSCRIPT.jpg	87	63	54	16.36	0.38	0	0.28	0.23	364	0	0	129	0	0	554	0	11698	1800	42235	965
Contact.jpg	112	67	48	17.81	0.57	0	0.31	0.4	1881	0	0	0	0	0	282	0	2221	14	42607	593
Contra - Operation Galuga.jpg	136	88	55	24.44	0.6	1	0.37	0.42	1043	0	0	240	0	0	3639	0	3125	533	42784	416
Contra 4.jpg	138	77	45	20.65	0.67	1	0.36	0.51	2030	0	0	250	0	0	3283	0	5720	2613	42676	524
Control.jpg	156	100	115	343.93	0.36	1	0.5	0.22	1093	0	0	0	0	0	26	0	506	14268	43185	15
CONVERGENCE A League of Legends Story.jpg	85	122	137	197.31	0.38	1	0.44	0.23	6	0	0	0	1491	0	0	441	2346	2330	42747	453
Cook Serve Delicious 2.jpg	167	130	101	26.36	0.4	1	0.53	0.27	974	0	0	146	0	0	1491	0	1560	1023	41727	1473
Core Keeper.jpg	60	65	70	210	0.14	0	0.25	0.08	338	0	0	42	566	0	702	0	16732	141	42955	245
Coromon.jpg	94	137	152	195.52	0.38	1	0.48	0.24	52	0	758	468	149	0	789	0	550	2140	42968	232
Corpse Keeper.jpg	66	50	34	30	0.48	0	0.2	0.32	1	2	0	711	0	0	435	0	22984	791	41160	2040
Cosmic Star Heroine.jpg	41	51	68	217.78	0.4	0	0.21	0.25	5	0	0	0	0	0	0	1	20439	1498	40080	3120
Costume Quest 2.jpg	109	70	94	323.08	0.36	0	0.35	0.22	2551	0	1	8	0	1	1025	0	3392	574	42894	306
Costume Quest.jpg	116	100	82	31.76	0.29	0	0.39	0.17	468	0	0	299	47	0	3014	0	4009	405	42280	920
CounterSpy.jpg	87	156	135	161.74	0.44	1	0.48	0.28	449	0	0	0	0	0	30	0	1388	533	43165	35
Cozy Grove.jpg	90	79	77	9.23	0.14	0	0.33	0.08	107	0	0	19	0	0	389	0	10584	1279	42003	1197
Crash - Mind over Mutant.jpg	111	101	57	48.89	0.49	0	0.33	0.32	548	0	0	1930	0	0	1867	0	10196	844	42974	226
Crash Bandicoot - N. Sane Trilogy.jpg	100	101	86	64	0.15	0	0.37	0.08	148	0	0	833	21	0	1033	1	6585	1415	42770	430
Crash Bandicoot - The Wrath of Cortex.jpg	91	77	76	4	0.16	0	0.33	0.09	2416	0	219	1182	1	0	1106	1	11760	1287	42609	591
Crash Bandicoot 2 - Cortex Strikes Back.jpg	72	46	37	15.43	0.49	0	0.21	0.32	634	0	0	1288	0	0	101	0	17464	385	42527	673
Crash Bandicoot 3 - Warped.jpg	117	102	89	27.86	0.24	0	0.4	0.14	793	0	0	1802	8	0	722	1	5888	3433	41384	1816
Crash Bandicoot 4 - It's About Time.jpg	104	101	119	250	0.15	0	0.43	0.08	426	0	17	1506	169	79	1818	1	4088	2239	43104	96
Crash Bandicoot.jpg	96	75	46	34.8	0.52	0	0.28	0.35	1198	0	0	3102	0	0	281	0	15712	2274	39803	3397
Crash Bash.jpg	161	145	129	30	0.2	1	0.57	0.15	1653	0	2	1891	4	0	2095	0	1603	5029	41073	2127
Crash of the Titans.jpg	100	111	99	115	0.11	0	0.41	0.06	906	0	0	2236	112	0	1065	0	6061	957	42581	619
Crash Tag Team Racing.jpg	95	88	96	292.5	0.08	0	0.36	0.04	1431	0	1	1222	0	0	871	0	3902	900	40054	3146
Crash Team Racing - Nitro-Fueled.jpg	120	143	138	166.96	0.16	1	0.52	0.09	279	0	0	1270	39	0	1678	0	872	1824	42387	813
Crash Team Racing.jpg	137	120	109	23.57	0.2	1	0.48	0.11	940	0	522	3069	0	45	658	1	4643	7078	42294	906
Crash Twinsanity.jpg	107	158	89	104.35	0.44	1	0.48	0.28	544	1390	0	2402	0	0	407	0	2950	1673	43017	183
Crazy Machines.jpg	165	127	104	22.62	0.37	1	0.53	0.25	98	0	0	3704	0	0	2058	3	396	1026	42794	406
Crazy Taxi.jpg	127	144	142	172.94	0.12	1	0.53	0.07	430	1	237	2993	3291	0	1256	0	1377	3199	42959	241
Creaks.jpg	85	82	63	51.82	0.26	0	0.29	0.15	0	0	0	0	0	0	3	0	15181	1006	42516	684
Creature in the Well.jpg	143	113	67	36.32	0.53	1	0.41	0.36	64	0	0	19	0	0	5485	0	2723	2135	42641	559
Crimson Gem Saga.jpg	167	123	102	19.38	0.39	1	0.53	0.27	143	0	0	63	0	0	253	0	755	837	43072	128
Cris Tales.jpg	158	145	144	4.29	0.09	1	0.59	0.07	603	0	0	27	313	0	366	0	2347	10548	41949	1251
Crisis Core - Final Fantasy VII.jpg	98	134	149	197.65	0.34	1	0.48	0.21	0	0	0	0	2483	0	0	0	8010	6746	42532	668
CrossCode.jpg	117	105	128	271.3	0.18	1	0.46	0.1	2	0	0	0	9	0	0	10	4275	4380	42720	480
Crossing Souls.jpg	126	87	116	315.38	0.31	0	0.42	0.18	70	0	0	25	0	1545	82	0	12510	3803	42040	1160
Crow Country.jpg	44	36	21	39.13	0.52	0	0.13	0.35	2	0	0	10	0	0	7	0	26701	521	42933	267
Crumble.jpg	196	175	166	18	0.15	1	0.71	0.2	479	0	0	0	735	0	6408	0	72	10911	42672	528
Crush.jpg	50	20	20	0	0.6	0	0.14	0.43	316	0	0	0	0	0	17	0	28534	150	43016	184
CRYMACHINA.jpg	162	150	184	261.18	0.18	1	0.65	0.19	185	0	1	0	0	0	1	27	411	10927	43142	58
Crypt Custodian.jpg	162	168	170	195	0.05	1	0.65	0.04	14	0	0	0	0	0	0	0	2018	20079	43038	162
Crypt of the Necrodancer.jpg	84	49	79	308.57	0.42	0	0.26	0.26	402	0	0	19	3	0	667	142	7059	1179	42654	546
Cryptmaster.jpg	24	24	24	-1	0	0	0.09	0	0	0	0	0	0	0	0	0	37048	2292	39340	3860
Cuisineer.jpg	149	163	142	100	0.13	1	0.6	0.1	200	0	0	79	0	0	86	0	529	2153	43025	175
Cult of the Lamb.jpg	116	85	79	9.73	0.32	0	0.38	0.19	3691	0	0	0	0	0	0	0	13314	2933	41440	1760
Cuphead.jpg	211	178	43	48.21	0.8	1	0.5	0.66	1653	0	0	26145	0	0	817	0	3154	4080	42845	355
Curious Expedition 2.jpg	99	154	103	124.36	0.36	1	0.5	0.22	1501	431	0	165	547	0	536	0	2857	52	43000	200
Curse of the Dead Gods.jpg	55	30	46	321.6	0.45	0	0.17	0.29	9	0	0	0	0	0	13	115	25440	1162	43099	101
Cyber Shadow.jpg	47	48	51	225	0.08	0	0.19	0.04	58	0	0	1629	0	0	16	0	16388	3	42745	455
Cyberpunk 2077.jpg	137	125	29	53.33	0.79	1	0.33	0.65	0	0	0	15500	0	0	808	0	11198	26	42492	708
Dandara.jpg	59	60	53	68.57	0.12	0	0.22	0.06	0	0	0	0	0	0	0	0	29170	2726	41872	1328
