Index,Title,RED,GREEN,BLUE,CLUSTERS,HUE,SATURATION,VALUE,HUE,LUMO,SATURATION 2
230,Bleed 2,174.00,129.28,78.52,95.48,0.09,0.55,174.00,0.09,126,-0.38
1948,Spyro - Year of the Dragon,171.28,123.46,72.86,98.42,0.09,0.57,171.28,0.09,122,-0.41
2547,Yakuza Like a Dragon,163.59,117.25,64.20,99.39,0.09,0.61,163.59,0.09,114,-0.44
1901,Solatorobo - Red the Hunter,180.26,133.68,72.68,107.58,0.09,0.60,180.26,0.09,126,-0.43
2401,Unruly Heroes,162.16,113.03,51.09,111.07,0.09,0.68,162.16,0.09,107,-0.53
1509,Patapon,155.42,98.75,37.31,118.11,0.09,0.76,155.42,0.09,96,-0.62
1436,Oddworld - Abe's Exoddus,172.79,107.32,31.04,141.75,0.09,0.82,172.79,0.09,102,-0.70
226,Blast Brigade vs the Evil Legion of Dr. Cread,201.95,124.67,30.26,171.69,0.09,0.85,201.95,0.09,116,-0.75
467,Death's Door,78.70,77.28,75.37,3.33,0.10,0.04,78.70,0.10,77,-0.02
1717,RiMe,17.73,15.96,13.32,4.41,0.10,0.25,17.73,0.10,16,-0.15
2056,Syberia - The World Before,130.93,128.98,125.82,5.11,0.10,0.04,130.93,0.10,128,-0.02
1138,Live a Live,199.46,197.35,194.32,5.14,0.10,0.03,199.46,0.10,197,-0.01
1751,Runner3,82.33,80.29,77.01,5.32,0.10,0.06,82.33,0.10,80,-0.03
1330,Mortal Kombat X,35.99,33.58,29.97,6.02,0.10,0.17,35.99,0.10,33,-0.09
2246,The Talos Principle,58.54,55.42,51.17,7.37,0.10,0.13,58.54,0.10,55,-0.07
2504,Withering Rooms,39.92,36.62,31.13,8.79,0.10,0.22,39.92,0.10,36,-0.13
2480,What Remains of Edith Finch,144.64,140.94,135.43,9.21,0.10,0.06,144.64,0.10,140,-0.03
1757,Sackboy - A Big Adventure,121.67,117.89,111.76,9.91,0.10,0.08,121.67,0.10,117,-0.04
681,Far Cry 3,105.72,101.63,95.49,10.23,0.10,0.10,105.72,0.10,101,-0.05
2154,The Fabulous Fear Machine,65.39,60.84,53.31,12.08,0.10,0.18,65.39,0.10,59,-0.10
1313,Monster Hunter Stories,135.24,130.05,121.31,13.93,0.10,0.10,135.24,0.10,128,-0.05
1398,NieR Replicant,136.68,130.55,121.91,14.77,0.10,0.11,136.68,0.10,129,-0.06
2328,Total War Saga - Thrones of Britannia,75.82,69.35,60.73,15.09,0.10,0.20,75.82,0.10,68,-0.11
1636,R Type Command,167.41,160.92,152.22,15.19,0.10,0.09,167.41,0.10,160,-0.05
1189,Mario & Luigi - Bowser's Inside Story,202.04,194.37,183.91,18.13,0.10,0.09,202.04,0.10,193,-0.05
847,Grand Theft Auto - San Andreas,113.29,105.77,94.86,18.43,0.10,0.16,113.29,0.10,104,-0.09
2047,Super Woden GP,202.16,195.07,183.41,18.75,0.10,0.09,202.16,0.10,193,-0.05
278,Brothers in Arms DS,119.04,110.92,98.64,20.4,0.10,0.17,119.04,0.10,109,-0.09
85,Another World,111.57,101.86,88.56,23.01,0.10,0.21,111.57,0.10,100,-0.12
1501,PaRappa the Rapper 2,177.48,168.42,153.73,23.75,0.10,0.13,177.48,0.10,166,-0.07
743,Finding Paradise,156.78,147.34,132.77,24.01,0.10,0.15,156.78,0.10,145,-0.08
733,Final Fantasy V,202.71,192.76,177.75,24.96,0.10,0.12,202.71,0.10,190,-0.07
1327,Mortal Kombat 4,49.67,38.92,24.02,25.65,0.10,0.52,49.67,0.10,37,-0.36
2042,Super Smash Bros. Melee,145.35,134.84,119.34,26.01,0.10,0.18,145.35,0.10,132,-0.10
1652,Ratchet & Clank - Size Matters,103.20,92.23,76.73,26.47,0.10,0.26,103.20,0.10,90,-0.15
2541,Yakuza 2 - Kiwami,67.48,56.86,40.93,26.55,0.10,0.39,67.48,0.10,54,-0.25
891,Halo 3,73.32,62.92,45.87,27.45,0.10,0.37,73.32,0.10,60,-0.23
1502,Parasite Eve II,136.21,124.35,108.44,27.77,0.10,0.20,136.21,0.10,122,-0.11
86,Ape Escape,118.84,106.76,89.45,29.39,0.10,0.25,118.84,0.10,104,-0.14
296,Call of the Sea,75.10,63.85,45.48,29.62,0.10,0.39,75.10,0.10,60,-0.25
503,Diddy Kong Racing,113.80,102.08,84.00,29.8,0.10,0.26,113.80,0.10,99,-0.15
1597,Prince of Persia - The Two Thrones,150.24,138.42,119.45,30.79,0.10,0.20,150.24,0.10,135,-0.12
817,Giants Citizen Kabuto,94.90,81.72,63.92,30.98,0.10,0.33,94.90,0.10,79,-0.20
43,Against the Storm,86.26,73.67,53.90,32.36,0.10,0.38,86.26,0.10,70,-0.23
909,Harvest Moon - The Tale of Two Towns,167.80,155.37,134.67,33.13,0.10,0.20,167.80,0.10,151,-0.11
1425,Nobody Saves the World,107.41,92.88,71.93,35.48,0.10,0.33,107.41,0.10,90,-0.20
832,Godstrike,93.27,78.87,57.54,35.73,0.10,0.38,93.27,0.10,75,-0.24
355,Cloud Gardens,126.58,111.96,90.46,36.12,0.10,0.29,126.58,0.10,109,-0.17
574,Dragon Quest VII - Fragments of the Forgotten Past,124.48,108.72,85.69,38.79,0.10,0.31,124.48,0.10,105,-0.19
1777,Sands of Salzaar,137.96,121.80,99.10,38.86,0.10,0.28,137.96,0.10,119,-0.17
1464,Onimusha 3 Demon Siege,89.34,73.72,50.36,38.98,0.10,0.44,89.34,0.10,70,-0.28
100,Armored Core - For Answer,105.93,89.93,66.84,39.09,0.10,0.37,105.93,0.10,86,-0.23
1171,Luxor - Pharaoh's Challenge,123.91,108.76,83.00,40.91,0.10,0.33,123.91,0.10,103,-0.20
108,Armored Core,102.33,86.60,61.35,40.98,0.10,0.40,102.33,0.10,82,-0.25
2410,Vagrant Story,130.12,113.64,87.08,43.04,0.10,0.33,130.12,0.10,109,-0.20
2005,Submerged,133.26,116.31,89.81,43.45,0.10,0.33,133.26,0.10,112,-0.20
1064,Kingdom Come Deliverance,85.00,67.89,40.00,45,0.10,0.53,85.00,0.10,63,-0.37
394,Crash Bandicoot,90.25,70.56,43.70,46.55,0.10,0.52,90.25,0.10,67,-0.35
489,Deus Ex - Human Revolution,73.70,55.51,26.81,46.89,0.10,0.64,73.70,0.10,50,-0.48
523,Disney's Kim Possible - What's the Switch,86.57,68.27,38.99,47.58,0.10,0.55,86.57,0.10,63,-0.39
1749,Rune Factory 4,173.87,154.10,125.90,47.97,0.10,0.28,173.87,0.10,150,-0.16
1603,Professor Layton and the Curious Village,127.64,107.52,78.41,49.23,0.10,0.39,127.64,0.10,103,-0.24
906,Harvest Moon - Grand Bazaar,166.11,146.12,116.02,50.09,0.10,0.30,166.11,0.10,141,-0.18
1977,Steambot Chronicles,150.87,129.39,99.95,50.92,0.10,0.34,150.87,0.10,125,-0.20
807,Gex,144.02,122.39,92.35,51.67,0.10,0.36,144.02,0.10,118,-0.22
937,Hidden in Plain Sight,65.53,43.44,12.92,52.61,0.10,0.80,65.53,0.10,39,-0.69
225,Blasphemous,127.57,105.60,74.76,52.81,0.10,0.41,127.57,0.10,101,-0.26
1560,Point Blank DS,199.86,178.70,146.48,53.38,0.10,0.27,199.86,0.10,173,-0.16
844,Grand Knights History,144.87,123.76,89.62,55.25,0.10,0.38,144.87,0.10,117,-0.24
2498,Wind Peaks,172.30,149.96,116.47,55.83,0.10,0.32,172.30,0.10,144,-0.19
2094,Teenage Mutant Ninja Turtles - Shredder's Revenge,154.86,130.50,98.06,56.8,0.10,0.37,154.86,0.10,126,-0.23
1165,Luna - The Shadow Dust,131.20,110.05,74.05,57.15,0.10,0.44,131.20,0.10,103,-0.28
1788,Sea Horizon,120.02,97.51,61.69,58.33,0.10,0.49,120.02,0.10,91,-0.32
290,Caesar IV,115.98,92.32,57.51,58.47,0.10,0.50,115.98,0.10,87,-0.34
827,God of War Ascension,156.36,130.74,91.83,64.53,0.10,0.41,156.36,0.10,124,-0.26
840,Good Company,153.80,127.13,87.24,66.56,0.10,0.43,153.80,0.10,121,-0.28
1372,Need for Speed Undercover,111.55,82.37,42.59,68.96,0.10,0.62,111.55,0.10,77,-0.45
286,Bust-a-Move DS,157.58,127.76,88.16,69.42,0.10,0.44,157.58,0.10,123,-0.28
1027,Jak 3,113.52,84.30,42.73,70.79,0.10,0.62,113.52,0.10,78,-0.46
404,Creature in the Well,134.51,106.57,63.31,71.2,0.10,0.53,134.51,0.10,99,-0.36
254,Borderlands 2,145.50,115.40,72.52,72.98,0.10,0.50,145.50,0.10,109,-0.34
818,Gibbon Beyond the Trees,192.63,163.24,114.22,78.41,0.10,0.41,192.63,0.10,153,-0.26
689,Fear and Hunger 2 Termina,142.08,111.50,63.25,78.83,0.10,0.55,142.08,0.10,103,-0.39
2291,Tiny Glade,162.18,128.74,83.21,78.97,0.10,0.49,162.18,0.10,123,-0.32
1262,Metal Gear Solid 3 - Snake Eater,118.96,85.06,38.48,80.48,0.10,0.68,118.96,0.10,79,-0.52
914,Haven Park,165.30,132.85,83.17,82.13,0.10,0.50,165.30,0.10,124,-0.33
1040,Journey,203.93,168.13,119.00,84.93,0.10,0.42,203.93,0.10,161,-0.26
1762,Saints Row 2,172.46,132.94,79.32,93.14,0.10,0.54,172.46,0.10,126,-0.37
1979,SteamWorld Dig,142.11,104.44,48.17,93.94,0.10,0.66,142.11,0.10,95,-0.50
1999,Streets of Rage 4,148.54,112.14,51.35,97.19,0.10,0.65,148.54,0.10,100,-0.49
874,Guacamelee,150.37,109.46,51.97,98.4,0.10,0.65,150.37,0.10,101,-0.49
219,Blacksad - Under the Skin,162.50,117.58,57.65,104.85,0.10,0.65,162.50,0.10,110,-0.48
1218,Mario vs. Donkey Kong - Mini-Land Mayhem,168.91,120.82,53.94,114.97,0.10,0.68,168.91,0.10,111,-0.52
471,DeathSpank - Thongs of Virtue,156.20,107.25,37.47,118.73,0.10,0.76,156.20,0.10,97,-0.62
1092,Lair of the Clockwork God,193.21,145.53,73.21,120,0.10,0.62,193.21,0.10,133,-0.45
769,Fossil Fighters,166.84,120.45,44.33,122.51,0.10,0.73,166.84,0.10,106,-0.59
331,Chants of Sennaar,205.32,154.14,79.50,125.82,0.10,0.61,205.32,0.10,142,-0.44
294,Call of Juarez Gunslinger,160.70,107.27,29.71,130.99,0.10,0.82,160.70,0.10,95,-0.70
2280,Thronefall,185.63,129.36,42.84,142.79,0.10,0.77,185.63,0.10,114,-0.63
1867,Singularity,20.84,20.72,20.48,0.36,0.11,0.02,20.84,0.11,21,-0.01
2258,The Witcher 2 - Assassins of Kings,45.30,44.36,42.66,2.64,0.11,0.06,45.30,0.11,44,-0.03
2181,The Last Story,213.40,211.88,209.27,4.13,0.11,0.02,213.40,0.11,211,-0.01
799,Gemini Rue,46.68,43.32,36.56,10.12,0.11,0.22,46.68,0.11,42,-0.12
967,Hylics 2,23.39,20.15,13.26,10.13,0.11,0.43,23.39,0.11,18,-0.29
789,Fury Unleashed,140.74,136.55,129.27,11.47,0.11,0.08,140.74,0.11,135,-0.04
129,Assassin's Creed Syndicate,96.61,92.37,84.85,11.76,0.11,0.12,96.61,0.11,91,-0.07
1249,Mega Man Battle Network - Legacy Collection,163.41,159.57,151.28,12.13,0.11,0.07,163.41,0.11,157,-0.04
451,Dead Rising 3,87.04,82.86,74.78,12.26,0.11,0.14,87.04,0.11,81,-0.08
1787,Scribblenauts,210.30,205.52,194.89,15.41,0.11,0.07,210.30,0.11,203,-0.04
1841,Shin Megami Tensei IV,89.53,84.14,74.11,15.42,0.11,0.17,89.53,0.11,82,-0.10
2292,Tiny Lands,197.55,192.47,182.13,15.42,0.11,0.08,197.55,0.11,190,-0.04
2414,Valiant Hearts the Great War,94.96,89.89,79.35,15.61,0.11,0.16,94.96,0.11,87,-0.09
2187,The Legend of Zelda - Breath of the Wild,127.24,122.07,111.49,15.75,0.11,0.12,127.24,0.11,119,-0.07
1900,Solasta - Crown of the Magister,79.87,74.55,63.70,16.17,0.11,0.20,79.87,0.11,72,-0.11
2546,Yakuza Kiwami,110.05,103.94,93.21,16.84,0.11,0.15,110.05,0.11,102,-0.08
2379,Unbound - Worlds Apart,68.88,62.24,50.37,18.51,0.11,0.27,68.88,0.11,60,-0.16
1210,Mario Party 6,122.73,116.20,102.89,19.84,0.11,0.16,122.73,0.11,113,-0.09
410,Crow Country,41.45,34.51,20.28,21.17,0.11,0.51,41.45,0.11,31,-0.35
2146,The Elder Scrolls IV - Oblivion,197.36,190.14,175.31,22.05,0.11,0.11,197.36,0.11,186,-0.06
306,Castlevania - Curse of Darkness,71.66,63.53,49.18,22.48,0.11,0.31,71.66,0.11,60,-0.19
2070,T.R.A.G. - Mission of Mercy,58.09,50.86,35.57,22.52,0.11,0.39,58.09,0.11,47,-0.25
2167,The Humans - Meet the Ancestors,126.37,117.84,102.66,23.71,0.11,0.19,126.37,0.11,115,-0.10
2027,Super Mario 3D World + Bowser's Fury,136.34,127.63,112.49,23.85,0.11,0.17,136.34,0.11,124,-0.10
1449,Old Man's Journey,146.29,137.08,119.27,27.02,0.11,0.18,146.29,0.11,133,-0.10
933,Heroes of Might and Magic V,167.71,158.06,139.80,27.91,0.11,0.17,167.71,0.11,154,-0.09
1200,Mario Hoops 3-on-3,144.16,135.07,115.65,28.51,0.11,0.20,144.16,0.11,130,-0.11
1192,Mario & Luigi - Superstar Saga + Bowser's Minions,177.67,167.93,149.05,28.62,0.11,0.16,177.67,0.11,163,-0.09
1348,Mystery Dungeon Shiren The Wanderer 3,94.29,82.99,63.69,30.6,0.11,0.32,94.29,0.11,79,-0.20
2450,Warcraft III - Reign of Chaos,64.72,53.91,32.71,32.01,0.11,0.49,64.72,0.11,49,-0.34
1666,Recettear - An Item Shops Tale,185.01,173.82,151.49,33.52,0.11,0.18,185.01,0.11,168,-0.10
45,Age of Empires III,155.68,143.26,120.77,34.91,0.11,0.22,155.68,0.11,138,-0.13
767,Fort Triumph,112.91,100.37,76.27,36.64,0.11,0.32,112.91,0.11,95,-0.20
458,Deadlight,118.11,105.03,79.33,38.78,0.11,0.33,118.11,0.11,99,-0.20
1642,Rage,195.14,180.87,156.28,38.86,0.11,0.20,195.14,0.11,176,-0.11
2496,Wilmot's Warehouse,77.42,64.30,38.52,38.9,0.11,0.50,77.42,0.11,58,-0.34
2309,Tom Clancy's Splinter Cell - Pandora Tomorrow,85.58,71.11,44.50,41.08,0.11,0.48,85.58,0.11,65,-0.32
2041,Super Scribblenauts,173.25,158.64,130.08,43.17,0.11,0.25,173.25,0.11,152,-0.14
1083,Knock-Knock,86.35,70.15,41.76,44.59,0.11,0.52,86.35,0.11,64,-0.35
2366,TY the Tasmanian Tiger 2,148.07,133.45,101.99,46.08,0.11,0.31,148.07,0.11,125,-0.19
2518,World of Goo,140.49,123.52,93.58,46.91,0.11,0.33,140.49,0.11,117,-0.20
1029,Jak and Daxter - The Precursor Legacy,115.84,97.58,66.38,49.46,0.11,0.43,115.84,0.11,91,-0.27
2343,Tribal Hunter,154.19,135.94,103.76,50.43,0.11,0.33,154.19,0.11,129,-0.20
1660,Raw Metal,77.28,59.49,26.19,51.09,0.11,0.66,77.28,0.11,52,-0.50
546,Doom,129.94,110.19,76.22,53.72,0.11,0.41,129.94,0.11,103,-0.26
1494,Paper Mario,173.55,156.51,119.74,53.81,0.11,0.31,173.55,0.11,147,-0.18
725,Final Fantasy Type-0,178.42,159.62,124.50,53.92,0.11,0.30,178.42,0.11,151,-0.18
1439,Oddworld - New 'n' Tasty,106.10,85.69,46.71,59.39,0.11,0.56,106.10,0.11,76,-0.39
2033,Super Mario Party Jamboree,161.36,139.43,99.73,61.63,0.11,0.38,161.36,0.11,131,-0.24
1641,Radiata Stories,156.52,134.58,86.35,70.17,0.11,0.45,156.52,0.11,121,-0.29
1491,Paper Mario - Sticker Star,177.94,152.44,97.71,80.23,0.11,0.45,177.94,0.11,138,-0.29
1606,Professor Layton and the Lost Future,137.62,111.12,56.27,81.35,0.11,0.59,137.62,0.11,97,-0.42
1565,Pokémon - HeartGold Version,187.00,152.48,85.91,101.09,0.11,0.54,187.00,0.11,136,-0.37
2186,The Legend of Zelda - A Link Between Worlds,124.23,91.28,19.48,104.75,0.11,0.84,124.23,0.11,72,-0.74
1917,Sonic Mania,182.18,147.17,73.75,108.43,0.11,0.60,182.18,0.11,128,-0.43
38,Advent Rising,214.91,179.49,102.90,112.01,0.11,0.52,214.91,0.11,159,-0.35
2195,The Legend of Zelda - The Wind Waker,174.37,135.46,62.15,112.22,0.11,0.64,174.37,0.11,118,-0.48
1108,Legend of Mana,166.87,125.26,51.88,114.99,0.11,0.69,166.87,0.11,109,-0.53
1325,Mortal Kombat 11,184.23,141.67,61.04,123.19,0.11,0.67,184.23,0.11,123,-0.51
2099,Teenage Mutant Ninja Turtles,162.51,119.33,36.08,126.43,0.11,0.78,162.51,0.11,99,-0.64
2251,The Unfinished Swan,198.94,198.36,196.72,2.22,0.12,0.01,198.94,0.12,198,-0.01
1168,Lunar 2 - Eternal Blue Complete,99.38,97.63,93.18,6.2,0.12,0.06,99.38,0.12,96,-0.03
1062,King Arthur Knight's Tale,32.23,30.44,25.67,6.56,0.12,0.20,32.23,0.12,29,-0.12
2282,Thunder Force V - Perfect System,76.45,74.62,69.87,6.58,0.12,0.09,76.45,0.12,73,-0.05
73,Amnesia The Bunker,30.43,27.98,22.50,7.93,0.12,0.26,30.43,0.12,26,-0.16
607,Dying Light,133.89,131.79,125.61,8.28,0.12,0.06,133.89,0.12,130,-0.03
1115,Lethal League - Blaze,114.32,111.89,105.13,9.19,0.12,0.08,114.32,0.12,110,-0.04
1423,No Sun To Worship,37.80,35.12,28.17,9.63,0.12,0.25,37.80,0.12,33,-0.15
2516,World of Final Fantasy,177.79,175.05,168.11,9.68,0.12,0.05,177.79,0.12,173,-0.03
2004,Styx Master of Shadows,35.15,31.96,23.87,11.28,0.12,0.32,35.15,0.12,30,-0.20
1512,Pathfinder - Kingmaker,68.27,65.11,56.58,11.69,0.12,0.17,68.27,0.12,62,-0.10
1028,Jak and Daxter - The Lost Frontier,120.59,116.92,108.43,12.16,0.12,0.10,120.59,0.12,115,-0.05
876,Guilty Gear Dust Strikers,106.64,102.82,94.29,12.35,0.12,0.12,106.64,0.12,100,-0.06
447,Days Gone,84.94,81.36,72.36,12.58,0.12,0.15,84.94,0.12,79,-0.08
2036,Super Mario Sunshine,184.03,179.78,169.09,14.94,0.12,0.08,184.03,0.12,177,-0.04
1216,Mario Vs Donkey Kong 2 - March of the Minis,128.33,123.45,111.46,16.87,0.12,0.13,128.33,0.12,120,-0.07
194,Bears In Space,131.72,126.71,112.72,19,0.12,0.14,131.72,0.12,122,-0.08
2564,Ys Memories of Celceta,119.15,113.17,97.65,21.5,0.12,0.18,119.15,0.12,108,-0.10
349,Clan O'Conall and the Crown of the Stag,76.16,70.11,54.48,21.68,0.12,0.28,76.16,0.12,65,-0.17
677,Fallout 4,82.75,75.35,58.47,24.28,0.12,0.29,82.75,0.12,71,-0.17
1698,Resistance - Fall of Man,127.14,120.68,102.17,24.97,0.12,0.20,127.14,0.12,115,-0.11
337,Children of Mana,115.89,109.08,89.55,26.34,0.12,0.23,115.89,0.12,103,-0.13
121,Assassin's Creed - Origins,129.40,122.41,102.72,26.68,0.12,0.21,129.40,0.12,116,-0.12
1791,Seasons After Fall,54.74,46.95,25.57,29.17,0.12,0.53,54.74,0.12,40,-0.37
317,Cat God Ranch,172.07,162.26,139.25,32.82,0.12,0.19,172.07,0.12,156,-0.11
2513,Wonder Boy - The Dragon's Trap,154.02,144.17,120.49,33.53,0.12,0.22,154.02,0.12,137,-0.12
989,Indika,56.81,47.40,22.47,34.34,0.12,0.60,56.81,0.12,40,-0.44
1446,Okage - Shadow King,90.28,80.63,55.49,34.79,0.12,0.39,90.28,0.12,73,-0.24
969,Hypnospace Outlaw,155.42,145.34,117.27,38.15,0.12,0.25,155.42,0.12,136,-0.14
2050,Supermarket Shriek,188.48,177.51,149.54,38.94,0.12,0.21,188.48,0.12,169,-0.12
1771,Sam & Max - Hit the Road,136.19,125.01,95.56,40.63,0.12,0.30,136.19,0.12,116,-0.18
2345,Trine 2,128.02,115.15,84.06,43.96,0.12,0.34,128.02,0.12,106,-0.21
1734,Rock of Ages 3 - Make and Break,147.48,135.28,102.77,44.71,0.12,0.30,147.48,0.12,125,-0.18
2551,Yooka-Laylee and the Impossible Lair,174.52,160.32,126.84,47.68,0.12,0.27,174.52,0.12,151,-0.16
87,Ape Out,96.66,82.43,45.69,50.97,0.12,0.53,96.66,0.12,71,-0.36
1786,Scott Pilgrim vs. the World The Game,147.75,131.95,96.25,51.5,0.12,0.35,147.75,0.12,122,-0.21
110,Army Men - Air Combat,157.47,142.03,105.81,51.66,0.12,0.33,157.47,0.12,132,-0.20
1272,Metro Last Light,84.87,69.48,32.34,52.53,0.12,0.62,84.87,0.12,59,-0.46
1344,My Friend Pedro,160.25,144.19,107.50,52.75,0.12,0.33,160.25,0.12,134,-0.20
2077,Tales from Space Mutant Blobs Attack,109.40,93.32,54.47,54.93,0.12,0.50,109.40,0.12,82,-0.34
1113,Lemmings,144.37,128.62,88.61,55.76,0.12,0.39,144.37,0.12,116,-0.24
540,Donkey Kong Country Returns,113.05,97.30,57.24,55.81,0.12,0.49,113.05,0.12,85,-0.33
255,Borderlands The Handsome Collection,105.35,88.60,48.46,56.89,0.12,0.54,105.35,0.12,77,-0.37
199,Behind the Frame - The Finest Scenery,193.56,175.70,135.74,57.82,0.12,0.30,193.56,0.12,165,-0.18
1206,Mario Party 2,172.64,157.99,114.44,58.2,0.12,0.34,172.64,0.12,144,-0.20
530,Divinity Dragon Commander,114.52,96.20,54.20,60.32,0.12,0.53,114.52,0.12,84,-0.36
2351,Trombone Champ,157.23,140.23,94.91,62.32,0.12,0.40,157.23,0.12,126,-0.25
1716,Rhythm Heaven,153.35,135.72,85.74,67.61,0.12,0.44,153.35,0.12,120,-0.29
1284,Might and Magic - Clash of Heroes,139.64,118.35,66.99,72.65,0.12,0.52,139.64,0.12,103,-0.36
660,Exit,148.16,124.87,63.71,84.45,0.12,0.57,148.16,0.12,106,-0.40
1514,Pathway,193.40,166.84,104.95,88.45,0.12,0.46,193.40,0.12,149,-0.30
1417,No More Heroes 2- Desperate Struggle,152.79,126.64,63.94,88.85,0.12,0.58,152.79,0.12,108,-0.41
745,Fire Emblem - Shadow Dragon,167.87,140.08,68.87,99,0.12,0.59,167.87,0.12,118,-0.42
20,A Short Hike,174.33,145.81,73.23,101.1,0.12,0.58,174.33,0.12,124,-0.41
1986,Stikbold A Dodgeball Adventure,220.94,195.02,118.79,102.15,0.12,0.46,220.94,0.12,170,-0.30
1987,Stikbold!,220.94,195.02,118.79,102.15,0.12,0.46,220.94,0.12,170,-0.30
2455,WarioWare - D.I.Y,219.27,183.89,99.80,119.47,0.12,0.54,219.27,0.12,160,-0.38
1266,Metal Gear Solid,136.03,135.53,133.55,2.48,0.13,0.02,136.03,0.13,135,-0.01
2239,The Stanley Parable,69.96,68.92,65.14,4.82,0.13,0.07,69.96,0.13,68,-0.04
1702,Resonance of Fate,104.40,102.86,97.39,7.01,0.13,0.07,104.40,0.13,101,-0.04
1897,Sniper Elite V2,102.39,100.86,95.02,7.37,0.13,0.07,102.39,0.13,99,-0.04
491,Deus Ex - Mankind Divided,50.00,47.47,37.58,12.42,0.13,0.25,50.00,0.13,44,-0.15
631,Enclave,63.31,60.54,50.69,12.62,0.13,0.20,63.31,0.13,57,-0.11
519,Disney Illusion Island,142.76,139.62,129.93,12.83,0.13,0.09,142.76,0.13,136,-0.05
2162,The Getaway,98.83,95.70,84.23,14.6,0.13,0.15,98.83,0.13,92,-0.08
794,Gardening Mama,138.69,135.13,123.96,14.73,0.13,0.11,138.69,0.13,131,-0.06
439,Darksiders,111.50,107.82,96.65,14.85,0.13,0.13,111.50,0.13,104,-0.07
2314,Tomba! 2 - The Evil Swine Return,104.64,101.39,89.53,15.11,0.13,0.14,104.64,0.13,97,-0.08
1395,Nidhogg,75.47,71.54,59.46,16.01,0.13,0.21,75.47,0.13,67,-0.12
649,Etrian Odyssey Nexus,148.75,145.09,129.82,18.93,0.13,0.13,148.75,0.13,139,-0.07
506,Diner Bros,170.02,165.99,148.93,21.09,0.13,0.12,170.02,0.13,159,-0.07
1898,Snufkin Melody of Moominvalley,142.94,137.90,121.07,21.87,0.13,0.15,142.94,0.13,132,-0.08
1748,Rune Factory 3 - A Fantasy Harvest Moon,152.41,147.98,130.43,21.98,0.13,0.14,152.41,0.13,141,-0.08
611,Earthworm Jim,110.27,105.81,87.28,22.99,0.13,0.21,110.27,0.13,99,-0.12
1635,Quantum Conundrum,120.34,114.60,95.71,24.63,0.13,0.20,120.34,0.13,108,-0.12
2524,X-Men - Mutant Academy 2,75.30,69.70,50.65,24.65,0.13,0.33,75.30,0.13,63,-0.20
938,Hidden Through Time 2 Myths and Magic,143.28,137.31,116.50,26.78,0.13,0.19,143.28,0.13,130,-0.10
735,Final Fantasy XII - Revenant Wings,137.62,130.81,110.06,27.56,0.13,0.20,137.62,0.13,124,-0.11
701,Fighting Fantasy - The Warlock of Firetop Mountain,66.64,59.55,37.20,29.44,0.13,0.44,66.64,0.13,52,-0.29
1134,Little Nightmares,97.34,89.59,65.66,31.68,0.13,0.33,97.34,0.13,82,-0.20
1480,Overcrowd - A Commute 'Em Up,138.69,131.28,103.53,35.16,0.13,0.25,138.69,0.13,121,-0.15
577,Dragon's Crown Pro,86.20,77.30,50.41,35.79,0.13,0.42,86.20,0.13,68,-0.27
1543,Pikmin 2,110.03,103.02,73.42,36.61,0.13,0.33,110.03,0.13,92,-0.20
142,Atari 50 - The Anniversary Celebration,78.31,68.62,38.17,40.14,0.13,0.51,78.31,0.13,58,-0.35
2026,Super Mario 3D Land,153.20,144.45,110.54,42.66,0.13,0.28,153.20,0.13,132,-0.16
910,Harvest Moon 64,128.95,117.76,81.72,47.23,0.13,0.37,128.95,0.13,105,-0.23
2355,TUNIC,124.23,113.71,74.25,49.98,0.13,0.40,124.23,0.13,99,-0.25
431,Dark Souls III,86.83,75.91,35.25,51.58,0.13,0.59,86.83,0.13,61,-0.43
163,Band Hero,185.31,173.03,131.91,53.4,0.13,0.29,185.31,0.13,159,-0.17
879,Gungrave,104.25,90.69,48.81,55.44,0.13,0.53,104.25,0.13,77,-0.37
1942,Spin Rhythm XD,165.77,154.19,107.95,57.82,0.13,0.35,165.77,0.13,137,-0.21
2207,The Mark of Kri,158.04,144.12,99.12,58.92,0.13,0.37,158.04,0.13,129,-0.23
1304,Momodora Moonlit Farewell,179.52,166.24,112.93,66.59,0.13,0.37,179.52,0.13,146,-0.23
98,Arise - A Simple Story,149.61,135.05,82.94,66.67,0.13,0.45,149.61,0.13,116,-0.29
1336,Ms. Pac-Man - Maze Madness,146.18,128.72,69.62,76.56,0.13,0.52,146.18,0.13,108,-0.36
538,Donkey Kong - Jungle Beat,133.14,116.34,56.51,76.63,0.13,0.58,133.14,0.13,95,-0.41
567,Dragon Quest Heroes - Rocket Slime,173.60,152.44,75.00,98.6,0.13,0.57,173.60,0.13,124,-0.40
486,Detective Pikachu,175.69,154.01,75.32,100.37,0.13,0.57,175.69,0.13,126,-0.40
713,Final Fantasy Fables - Chocobo Tales,165.09,140.99,61.71,103.38,0.13,0.63,165.09,0.13,113,-0.46
2046,Super Woden GP 2,156.65,130.29,46.69,109.96,0.13,0.70,156.65,0.13,102,-0.55
1780,Say No More,194.20,167.60,67.44,126.76,0.13,0.65,194.20,0.13,131,-0.49
1415,Nippon Marathon,187.29,159.24,51.18,136.11,0.13,0.73,187.29,0.13,119,-0.58
1388,New Super Mario Bros. 2,189.33,156.36,39.05,150.28,0.13,0.79,189.33,0.13,114,-0.66
